https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1606525200000,2020-11-28 01:00:00,BTC/USDT,17153.51,17197.94,17045.05,17134.38,9546.396,163489699.82059,40812
1606521600000,2020-11-28 00:00:00,BTC/USDT,17144.11,17180.25,16982.53,17153.51,10432.084,178231912.37067,44171
1606518000000,2020-11-27 23:00:00,BTC/USDT,16963.36,17157.80,16963.36,17144.10,9869.374,168565061.47728,46927
1606514400000,2020-11-27 22:00:00,BTC/USDT,17001.16,17057.98,16915.81,16963.35,6974.745,118480592.18102,35741
1606510800000,2020-11-27 21:00:00,BTC/USDT,17072.42,17089.96,16917.55,17001.15,11477.067,195092247.10569,50615
1606507200000,2020-11-27 20:00:00,BTC/USDT,16805.00,17138.46,16752.30,17072.42,19436.531,330576961.16167,79118
1606503600000,2020-11-27 19:00:00,BTC/USDT,16781.24,16849.71,16730.50,16805.00,7195.228,120774083.19310,37941
1606500000000,2020-11-27 18:00:00,BTC/USDT,16735.81,16874.21,16691.79,16781.24,8190.328,137609182.95680,40923
1606496400000,2020-11-27 17:00:00,BTC/USDT,16817.49,16817.49,16668.00,16735.82,9944.232,166560095.56136,47360
1606492800000,2020-11-27 16:00:00,BTC/USDT,16511.03,16840.00,16476.75,16817.49,21918.392,365691350.66735,87860
1606489200000,2020-11-27 15:00:00,BTC/USDT,16772.56,16791.24,16444.83,16514.70,31324.839,521317910.88724,121500
1606485600000,2020-11-27 14:00:00,BTC/USDT,16950.07,16965.00,16720.63,16770.50,23187.007,390738572.57092,87998
1606482000000,2020-11-27 13:00:00,BTC/USDT,17071.00,17084.30,16912.08,16950.07,12750.593,216840724.79351,58929
1606478400000,2020-11-27 12:00:00,BTC/USDT,16797.19,17079.57,16775.68,17070.99,18010.386,305198701.58065,73609
1606474800000,2020-11-27 11:00:00,BTC/USDT,16924.32,16947.38,16756.01,16797.19,13833.786,232914429.06461,60238
1606471200000,2020-11-27 10:00:00,BTC/USDT,16661.15,16945.79,16658.91,16923.83,20185.049,339092811.89245,81619
1606467600000,2020-11-27 09:00:00,BTC/USDT,16858.94,17222.00,16623.98,16660.98,42937.806,724550864.88570,159562
1606464000000,2020-11-27 08:00:00,BTC/USDT,17106.79,17116.04,16714.92,16857.75,31574.365,532618336.17284,119076
1606460400000,2020-11-27 07:00:00,BTC/USDT,17286.70,17297.90,17040.00,17105.25,13115.712,224824799.51935,58457
1606456800000,2020-11-27 06:00:00,BTC/USDT,17267.54,17316.32,17177.00,17286.70,9598.037,165536944.48059,40566
1606453200000,2020-11-27 05:00:00,BTC/USDT,17079.55,17350.00,17078.78,17267.54,13783.564,237758172.55939,52617
1606449600000,2020-11-27 04:00:00,BTC/USDT,17084.05,17194.00,17061.00,17079.56,10866.299,186097350.33369,47457
1606446000000,2020-11-27 03:00:00,BTC/USDT,17102.10,17277.86,17029.32,17084.05,13670.593,234743442.27848,54887
1606442400000,2020-11-27 02:00:00,BTC/USDT,17309.93,17328.09,17072.80,17102.38,16168.837,278056113.29139,63552
1606438800000,2020-11-27 01:00:00,BTC/USDT,17401.51,17465.00,17271.30,17309.94,16632.689,289073969.84025,68203
1606435200000,2020-11-27 00:00:00,BTC/USDT,17155.37,17418.93,17024.20,17400.00,15427.474,265778709.86036,64793
1606431600000,2020-11-26 23:00:00,BTC/USDT,17173.75,17181.67,16930.00,17155.34,10974.494,187351621.88721,51674
1606428000000,2020-11-26 22:00:00,BTC/USDT,17038.16,17235.00,16981.40,17173.74,10895.136,186361506.59325,56118
1606424400000,2020-11-26 21:00:00,BTC/USDT,17143.13,17298.88,17027.00,17038.16,24041.523,412649670.17106,101740
1606420800000,2020-11-26 20:00:00,BTC/USDT,16536.56,17160.00,16530.00,17144.27,28445.901,480669308.19090,124970
1606417200000,2020-11-26 19:00:00,BTC/USDT,16551.01,16650.00,16311.46,16536.91,26380.804,434784798.67951,129017
1606413600000,2020-11-26 18:00:00,BTC/USDT,16699.20,16840.06,16511.44,16551.49,22436.570,374602934.95126,95295
1606410000000,2020-11-26 17:00:00,BTC/USDT,16685.71,16748.00,16181.00,16699.21,64427.577,1062054154.33608,254026
1606406400000,2020-11-26 16:00:00,BTC/USDT,16919.00,17057.16,16595.65,16686.31,39043.607,657688157.06287,164106
1606402800000,2020-11-26 15:00:00,BTC/USDT,16744.06,17262.00,16725.19,16919.00,37405.673,637755794.88207,149964
1606399200000,2020-11-26 14:00:00,BTC/USDT,17068.41,17137.48,16744.06,16744.06,42447.865,717665870.75976,183019
1606395600000,2020-11-26 13:00:00,BTC/USDT,17384.17,17415.43,17051.99,17069.48,18347.912,316571477.38061,76577
1606392000000,2020-11-26 12:00:00,BTC/USDT,17113.08,17404.05,17000.00,17386.49,24778.268,427392374.59533,107575
1606388400000,2020-11-26 11:00:00,BTC/USDT,17291.84,17430.00,16937.95,17114.19,31863.405,548663506.42972,131591
1606384800000,2020-11-26 10:00:00,BTC/USDT,17069.91,17315.97,17064.40,17291.90,29813.601,512796870.82929,124851
1606381200000,2020-11-26 09:00:00,BTC/USDT,16895.52,17150.00,16701.00,17072.65,43468.544,735491983.25265,204850
1606377600000,2020-11-26 08:00:00,BTC/USDT,17646.20,17646.21,16312.00,16891.73,120531.767,2043102365.75517,490090
1606374000000,2020-11-26 07:00:00,BTC/USDT,17970.54,17970.54,17516.00,17646.21,27424.450,485262639.23162,119989
1606370400000,2020-11-26 06:00:00,BTC/USDT,17942.96,18029.71,17833.05,17970.53,14876.051,266958935.76346,59784
1606366800000,2020-11-26 05:00:00,BTC/USDT,17781.36,17943.20,17700.00,17942.97,19275.096,343835726.39679,83408
1606363200000,2020-11-26 04:00:00,BTC/USDT,17930.00,18099.00,17600.00,17781.37,39370.493,703044981.41503,177966
1606359600000,2020-11-26 03:00:00,BTC/USDT,18419.01,18419.01,17100.00,17930.00,110582.020,1972093147.98361,421444
1606356000000,2020-11-26 02:00:00,BTC/USDT,18817.80,18825.37,18370.00,18420.06,36688.492,680509671.17345,140526
1606352400000,2020-11-26 01:00:00,BTC/USDT,18886.44,18910.00,18765.06,18817.81,9144.897,172215345.37152,45407
1606348800000,2020-11-26 00:00:00,BTC/USDT,18741.66,18940.69,18630.96,18886.43,18028.710,339037133.97892,77848
1606345200000,2020-11-25 23:00:00,BTC/USDT,18772.49,18880.01,18509.12,18741.67,32836.950,613752333.58496,128430
1606341600000,2020-11-25 22:00:00,BTC/USDT,18893.71,18950.00,18706.00,18772.49,18452.535,346845552.03184,88170
1606338000000,2020-11-25 21:00:00,BTC/USDT,18915.64,19047.28,18840.00,18893.87,14418.125,273196865.16506,66568
1606334400000,2020-11-25 20:00:00,BTC/USDT,18995.44,19112.00,18750.00,18915.64,24474.140,462371785.16784,106989
1606330800000,2020-11-25 19:00:00,BTC/USDT,19070.38,19140.00,18912.51,18995.43,12475.927,237291895.71361,57111
1606327200000,2020-11-25 18:00:00,BTC/USDT,19076.17,19141.79,19040.01,19070.38,11346.793,216702061.66679,50184
1606323600000,2020-11-25 17:00:00,BTC/USDT,19004.30,19079.30,18828.00,19076.12,17894.438,339206927.33562,78931
1606320000000,2020-11-25 16:00:00,BTC/USDT,19148.31,19215.90,18867.25,19004.17,34532.093,657347765.73412,141576
1606316400000,2020-11-25 15:00:00,BTC/USDT,19292.62,19344.00,19130.00,19148.32,14460.123,278240235.25470,65765
1606312800000,2020-11-25 14:00:00,BTC/USDT,19228.11,19343.44,19135.00,19292.62,25842.498,496814098.25906,104010
1606309200000,2020-11-25 13:00:00,BTC/USDT,19310.51,19554.19,19108.00,19227.84,41237.959,797249419.60598,171812
1606305600000,2020-11-25 12:00:00,BTC/USDT,19311.08,19340.89,19182.00,19310.51,15202.874,292770215.45970,58394
1606302000000,2020-11-25 11:00:00,BTC/USDT,19309.66,19385.81,19269.10,19311.08,13131.715,253775596.07545,59953
1606298400000,2020-11-25 10:00:00,BTC/USDT,19185.20,19366.64,19170.94,19309.82,17404.324,335612275.19520,76152
1606294800000,2020-11-25 09:00:00,BTC/USDT,19135.58,19185.21,19070.00,19185.21,10473.078,200294750.97917,45318
1606291200000,2020-11-25 08:00:00,BTC/USDT,18991.64,19238.47,18983.26,19135.58,16287.242,311767266.01328,69992
1606287600000,2020-11-25 07:00:00,BTC/USDT,18909.58,19063.00,18851.00,18991.05,10578.074,200848566.40554,47614
1606284000000,2020-11-25 06:00:00,BTC/USDT,18896.65,18952.70,18862.33,18908.52,10282.477,194425086.23411,43840
1606280400000,2020-11-25 05:00:00,BTC/USDT,18708.57,18904.00,18635.01,18896.64,14394.270,270449275.75856,62958
1606276800000,2020-11-25 04:00:00,BTC/USDT,18825.00,18940.00,18671.00,18708.57,20327.180,382613187.71883,77342
1606273200000,2020-11-25 03:00:00,BTC/USDT,18995.96,19068.94,18750.00,18825.00,19693.149,372504361.21590,75664
1606269600000,2020-11-25 02:00:00,BTC/USDT,19124.66,19124.67,18913.50,18995.96,14235.424,270682364.73098,59172
1606266000000,2020-11-25 01:00:00,BTC/USDT,19180.45,19238.00,19088.00,19124.66,7325.177,140310566.52957,35374
1606262400000,2020-11-25 00:00:00,BTC/USDT,19178.53,19240.56,19138.79,19182.02,8970.425,172190045.91336,50659
1606258800000,2020-11-24 23:00:00,BTC/USDT,19140.00,19220.00,19100.00,19179.64,11305.574,216608430.82220,48216
1606255200000,2020-11-24 22:00:00,BTC/USDT,18963.54,19144.90,18876.40,19140.00,10317.924,196503332.06931,48934
1606251600000,2020-11-24 21:00:00,BTC/USDT,19081.66,19144.43,18872.00,18961.51,20784.177,394824813.61512,84377
1606248000000,2020-11-24 20:00:00,BTC/USDT,19183.24,19274.18,19000.00,19082.23,27886.881,532825662.45318,103890
1606244400000,2020-11-24 19:00:00,BTC/USDT,19276.87,19304.56,19182.00,19183.24,7593.598,146221704.18751,34435
1606240800000,2020-11-24 18:00:00,BTC/USDT,19227.73,19286.00,19170.00,19276.87,9103.312,175100472.88068,42282
1606237200000,2020-11-24 17:00:00,BTC/USDT,19319.00,19363.23,19163.46,19225.80,12340.303,237779391.43338,56639
1606233600000,2020-11-24 16:00:00,BTC/USDT,19369.19,19440.00,19137.01,19319.00,27745.947,535701100.00118,105992
1606230000000,2020-11-24 15:00:00,BTC/USDT,19398.21,19428.00,19270.00,19369.19,20887.049,404214932.25450,87560
1606226400000,2020-11-24 14:00:00,BTC/USDT,19192.53,19400.00,19112.60,19400.00,21817.938,420511094.03043,91900
1606222800000,2020-11-24 13:00:00,BTC/USDT,19174.57,19333.00,19105.40,19192.52,27634.712,531655127.22956,118702
1606219200000,2020-11-24 12:00:00,BTC/USDT,19089.69,19280.00,18997.30,19174.57,32267.377,617975409.09363,143988
1606215600000,2020-11-24 11:00:00,BTC/USDT,18927.21,19100.00,18875.89,19089.69,17194.191,326422446.99863,80025
1606212000000,2020-11-24 10:00:00,BTC/USDT,19033.28,19180.00,18725.63,18927.20,43042.439,815699718.08084,180883
1606208400000,2020-11-24 09:00:00,BTC/USDT,18645.67,19144.00,18585.00,19033.28,65546.615,1239482699.26611,245831
1606204800000,2020-11-24 08:00:00,BTC/USDT,18382.00,18645.95,18381.99,18643.82,15635.978,289646552.94945,66183
1606201200000,2020-11-24 07:00:00,BTC/USDT,18411.75,18479.44,18376.00,18381.99,10057.103,185240579.51534,49781
1606197600000,2020-11-24 06:00:00,BTC/USDT,18346.99,18415.30,18000.00,18412.48,34655.332,632366328.70638,127039
1606194000000,2020-11-24 05:00:00,BTC/USDT,18462.01,18466.91,18316.20,18346.99,10359.043,190535436.32725,44690
1606190400000,2020-11-24 04:00:00,BTC/USDT,18359.26,18468.87,18289.74,18462.01,10393.835,191067868.34654,46949
1606186800000,2020-11-24 03:00:00,BTC/USDT,18357.20,18422.90,18337.30,18359.27,7372.315,135496630.52785,35797
1606183200000,2020-11-24 02:00:00,BTC/USDT,18490.00,18504.54,18356.70,18357.19,9541.943,175838043.35207,43853
1606179600000,2020-11-24 01:00:00,BTC/USDT,18380.00,18560.00,18351.28,18489.99,13575.161,250938601.97657,59309
1606176000000,2020-11-24 00:00:00,BTC/USDT,18382.07,18397.65,18227.87,18380.00,10909.542,199790109.46455,62312
1606172400000,2020-11-23 23:00:00,BTC/USDT,18433.00,18453.80,18249.91,18382.07,13316.681,244436921.80799,55085
1606168800000,2020-11-23 22:00:00,BTC/USDT,18429.00,18492.27,18372.88,18433.00,6376.763,117497708.67948,36123
1606165200000,2020-11-23 21:00:00,BTC/USDT,18388.29,18472.00,18338.00,18429.00,7494.045,137944899.80419,40326
1606161600000,2020-11-23 20:00:00,BTC/USDT,18465.95,18510.23,18364.70,18388.29,8806.459,162278570.39598,40212
1606158000000,2020-11-23 19:00:00,BTC/USDT,18366.65,18484.99,18323.00,18466.34,7413.337,136445162.18111,38111
1606154400000,2020-11-23 18:00:00,BTC/USDT,18376.05,18437.50,18305.26,18366.64,8736.440,160476236.74865,42689
1606150800000,2020-11-23 17:00:00,BTC/USDT,18400.47,18491.30,18351.02,18376.04,12463.477,229471370.91744,54404
1606147200000,2020-11-23 16:00:00,BTC/USDT,18283.31,18437.97,18156.52,18400.03,26851.538,491578473.00594,102290
1606143600000,2020-11-23 15:00:00,BTC/USDT,18543.39,18583.98,18246.70,18283.32,33932.676,623795685.87431,124694
1606140000000,2020-11-23 14:00:00,BTC/USDT,18626.40,18731.71,18524.11,18544.00,20651.899,384712252.20520,83492
1606136400000,2020-11-23 13:00:00,BTC/USDT,18653.36,18689.00,18363.90,18626.40,26328.527,487185666.38334,108258
1606132800000,2020-11-23 12:00:00,BTC/USDT,18606.18,18675.00,18514.00,18652.41,15802.762,293784479.53490,65242
1606129200000,2020-11-23 11:00:00,BTC/USDT,18779.78,18782.00,18573.00,18606.18,17017.623,317650498.42695,75055
1606125600000,2020-11-23 10:00:00,BTC/USDT,18667.17,18812.65,18667.16,18779.45,18304.706,343061591.63180,74087
1606122000000,2020-11-23 09:00:00,BTC/USDT,18607.30,18693.77,18564.06,18667.16,10750.306,200224005.87404,46337
1606118400000,2020-11-23 08:00:00,BTC/USDT,18481.28,18696.00,18478.32,18607.29,15327.153,285353882.45764,65111
1606114800000,2020-11-23 07:00:00,BTC/USDT,18558.02,18592.67,18454.57,18480.33,10961.568,202925692.40343,45537
1606111200000,2020-11-23 06:00:00,BTC/USDT,18461.01,18568.00,18330.00,18558.00,12332.883,227171854.84372,51894
1606107600000,2020-11-23 05:00:00,BTC/USDT,18483.58,18535.01,18405.01,18461.00,7992.394,147712145.71033,42703
1606104000000,2020-11-23 04:00:00,BTC/USDT,18390.41,18535.16,18358.80,18481.99,10577.043,195310173.69980,48385
1606100400000,2020-11-23 03:00:00,BTC/USDT,18231.95,18460.55,18204.00,18390.41,11596.062,212968250.34394,53843
1606096800000,2020-11-23 02:00:00,BTC/USDT,18233.61,18359.90,18210.00,18233.42,11035.578,201799565.37811,51926
1606093200000,2020-11-23 01:00:00,BTC/USDT,18163.01,18291.00,18013.97,18233.60,24180.973,439176528.59172,92921
1606089600000,2020-11-23 00:00:00,BTC/USDT,18434.17,18545.27,18120.00,18163.02,25970.485,475754581.00406,119573
1606086000000,2020-11-22 23:00:00,BTC/USDT,18645.00,18653.60,18400.99,18435.20,19832.583,366881103.22993,77501
1606082400000,2020-11-22 22:00:00,BTC/USDT,18596.00,18680.00,18551.02,18645.01,6166.094,114916623.08460,32078
1606078800000,2020-11-22 21:00:00,BTC/USDT,18575.63,18644.18,18514.10,18596.00,6297.203,117106422.83556,31189
1606075200000,2020-11-22 20:00:00,BTC/USDT,18606.35,18718.13,18533.00,18575.63,11949.112,222595035.70197,50708
1606071600000,2020-11-22 19:00:00,BTC/USDT,18529.56,18622.20,18511.19,18607.72,8037.713,149246923.88510,36834
1606068000000,2020-11-22 18:00:00,BTC/USDT,18508.06,18660.92,18499.50,18529.56,12784.267,237541544.50799,55197
1606064400000,2020-11-22 17:00:00,BTC/USDT,18571.24,18597.00,18476.90,18510.95,11547.822,213954319.63602,52024
1606060800000,2020-11-22 16:00:00,BTC/USDT,18310.00,18620.00,18281.09,18571.03,22621.687,417731553.79596,99136
1606057200000,2020-11-22 15:00:00,BTC/USDT,18201.40,18350.00,18200.00,18310.35,9293.068,169985314.48795,47353
1606053600000,2020-11-22 14:00:00,BTC/USDT,18216.49,18315.86,18163.00,18201.40,11624.108,212067170.85911,55007
1606050000000,2020-11-22 13:00:00,BTC/USDT,18126.20,18255.41,18071.10,18216.48,15249.986,277349250.83265,71198
1606046400000,2020-11-22 12:00:00,BTC/USDT,17924.92,18167.58,17852.94,18126.20,29671.593,535332957.96685,120335
1606042800000,2020-11-22 11:00:00,BTC/USDT,18200.90,18253.00,17645.98,17925.20,52926.327,948259525.79534,202327
1606039200000,2020-11-22 10:00:00,BTC/USDT,18405.80,18405.81,18070.00,18200.91,20445.412,372456953.25653,92194
1606035600000,2020-11-22 09:00:00,BTC/USDT,18249.99,18440.00,18180.00,18405.80,20472.816,375062288.24305,86874
1606032000000,2020-11-22 08:00:00,BTC/USDT,18524.37,18531.71,18230.00,18249.99,17792.322,326746907.26781,76229
1606028400000,2020-11-22 07:00:00,BTC/USDT,18514.00,18536.20,18310.00,18524.37,17130.700,315689780.56461,72736
1606024800000,2020-11-22 06:00:00,BTC/USDT,18540.07,18612.49,18425.00,18513.99,10810.589,200078233.27502,49091
1606021200000,2020-11-22 05:00:00,BTC/USDT,18625.27,18626.00,18509.89,18540.07,6148.357,114053650.50549,31129
1606017600000,2020-11-22 04:00:00,BTC/USDT,18586.19,18635.84,18460.00,18625.27,8297.392,153965761.49074,37460
1606014000000,2020-11-22 03:00:00,BTC/USDT,18604.70,18617.00,18515.06,18585.39,6947.076,129001781.90400,33677
1606010400000,2020-11-22 02:00:00,BTC/USDT,18496.83,18625.88,18459.43,18604.69,9646.528,179006077.16690,43576
1606006800000,2020-11-22 01:00:00,BTC/USDT,18574.99,18635.84,18380.31,18497.16,22845.800,422767894.17524,91400
1606003200000,2020-11-22 00:00:00,BTC/USDT,18721.99,18780.00,18523.20,18575.00,15240.862,284497613.39781,65803
1605999600000,2020-11-21 23:00:00,BTC/USDT,18658.94,18770.37,18633.02,18721.99,8803.039,164672842.17363,41653
1605996000000,2020-11-21 22:00:00,BTC/USDT,18676.87,18676.87,18537.23,18658.95,12441.194,231341011.59151,52749
1605992400000,2020-11-21 21:00:00,BTC/USDT,18675.00,18725.00,18602.08,18676.86,6195.088,115610341.44707,35811
1605988800000,2020-11-21 20:00:00,BTC/USDT,18709.64,18709.65,18609.03,18675.01,6860.191,127994356.97537,36578
1605985200000,2020-11-21 19:00:00,BTC/USDT,18766.71,18797.80,18587.00,18709.64,11429.700,213651744.97386,55677
1605981600000,2020-11-21 18:00:00,BTC/USDT,18784.10,18820.44,18740.00,18766.72,7014.080,131729686.89278,38705
1605978000000,2020-11-21 17:00:00,BTC/USDT,18759.99,18800.00,18671.99,18784.11,11366.057,213074310.14429,54981
1605974400000,2020-11-21 16:00:00,BTC/USDT,18812.73,18950.00,18697.27,18760.00,28106.418,529426484.61037,112955
1605970800000,2020-11-21 15:00:00,BTC/USDT,18760.00,18882.65,18668.01,18812.73,16901.785,317335571.20554,69405
1605967200000,2020-11-21 14:00:00,BTC/USDT,18820.02,18834.00,18662.00,18760.01,16099.153,301837095.68473,70275
1605963600000,2020-11-21 13:00:00,BTC/USDT,18653.95,18860.00,18653.95,18820.02,19225.484,360937412.04723,75223
1605960000000,2020-11-21 12:00:00,BTC/USDT,18543.40,18729.47,18302.08,18652.02,28284.492,525411655.51912,110964
1605956400000,2020-11-21 11:00:00,BTC/USDT,18608.00,18660.00,18500.00,18542.56,13276.631,246552510.27902,59755
1605952800000,2020-11-21 10:00:00,BTC/USDT,18622.61,18713.73,18576.28,18608.00,10858.899,202569891.37838,48667
1605949200000,2020-11-21 09:00:00,BTC/USDT,18794.79,18794.90,18566.00,18622.61,14396.868,268722510.06797,59887
1605945600000,2020-11-21 08:00:00,BTC/USDT,18681.64,18794.80,18675.59,18794.80,9668.414,181261324.71801,44777
1605942000000,2020-11-21 07:00:00,BTC/USDT,18638.60,18750.00,18612.69,18681.64,7769.292,145237588.31539,37854
1605938400000,2020-11-21 06:00:00,BTC/USDT,18659.42,18738.37,18610.20,18638.59,9970.183,186251273.55087,44993
1605934800000,2020-11-21 05:00:00,BTC/USDT,18590.12,18689.23,18561.09,18659.42,8981.388,167275278.92285,40405
1605931200000,2020-11-21 04:00:00,BTC/USDT,18669.97,18669.97,18453.00,18589.98,21253.576,394546879.79845,79987
1605927600000,2020-11-21 03:00:00,BTC/USDT,18752.99,18822.56,18640.00,18669.96,15656.925,293381218.29162,60121
1605924000000,2020-11-21 02:00:00,BTC/USDT,18839.51,18986.00,18672.00,18753.00,25189.093,474653006.06652,94527
1605920400000,2020-11-21 01:00:00,BTC/USDT,18875.09,18938.08,18780.75,18839.51,16679.374,314713554.93963,74056
1605916800000,2020-11-21 00:00:00,BTC/USDT,18662.85,18883.00,18632.15,18875.09,15985.166,299847583.86065,67284
1605913200000,2020-11-20 23:00:00,BTC/USDT,18623.39,18739.20,18556.00,18664.31,12306.896,229517158.60725,57936
1605909600000,2020-11-20 22:00:00,BTC/USDT,18589.56,18639.68,18500.02,18623.39,7273.576,135019889.09296,40124
1605906000000,2020-11-20 21:00:00,BTC/USDT,18633.58,18654.96,18524.00,18589.57,9634.477,179131596.71713,42778
1605902400000,2020-11-20 20:00:00,BTC/USDT,18640.00,18703.00,18575.49,18633.79,10128.873,188925227.20697,42880
1605898800000,2020-11-20 19:00:00,BTC/USDT,18593.28,18671.99,18540.00,18640.00,8225.760,153160130.74257,39592
1605895200000,2020-11-20 18:00:00,BTC/USDT,18699.57,18702.59,18421.20,18593.27,20944.976,388469789.09191,78718
1605891600000,2020-11-20 17:00:00,BTC/USDT,18695.29,18720.00,18556.00,18699.57,15988.619,298116071.49056,63525
1605888000000,2020-11-20 16:00:00,BTC/USDT,18678.74,18831.60,18633.96,18695.29,28524.215,534474258.28869,112233
1605884400000,2020-11-20 15:00:00,BTC/USDT,18655.51,18760.00,18515.29,18678.74,41563.087,775521834.43095,165831
1605880800000,2020-11-20 14:00:00,BTC/USDT,18253.90,18659.98,18250.80,18656.56,38567.127,712926679.05067,154065
1605877200000,2020-11-20 13:00:00,BTC/USDT,18249.99,18302.80,18156.00,18253.08,13899.646,253403146.95270,64067
1605873600000,2020-11-20 12:00:00,BTC/USDT,18283.97,18313.80,18154.45,18248.10,15810.852,288576272.11248,67605
1605870000000,2020-11-20 11:00:00,BTC/USDT,18299.73,18377.60,18270.00,18283.96,12053.935,220764044.92070,60136
